Object,Price,Location,Link
"Sold  Jan 4, 2019 MUSEUM QUALITY HEMATITE NEAR EAST BEAD SEAL CIRCA 1000-700 BC",$28.39,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-HEMATITE-NEAR-EAST-BEAD-SEAL-CIRCA-1000-700-BC/392202707870?hash=item5b511a639e%3Ag%3AaAoAAOSwNqRcJlnh&LH_Auction=1
"Sold  Dec 30, 2018  MUSEUM QUALITY HEMATITE NEAR EAST BEAD SEAL CIRCA 1000-700 BC",$14.55,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-HEMATITE-NEAR-EAST-BEAD-SEAL-CIRCA-1000-700-BC/392198758964?hash=item5b50de2234%3Ag%3AHW8AAOSwfMlcHlwl&LH_Auction=1
"Sold  Dec 30, 2018 SCARCE - GREEK ERA NEAR EAST BLACK MARBLE STONE MALE BUST HEAD CIRCA 300-100 BC",$30.97,"CYPRUS, Cyprus",https://www.ebay.com/itm/SCARCE-GREEK-ERA-NEAR-EAST-BLACK-MARBLE-STONE-MALE-BUST-HEAD-CIRCA-300-100-BC/392198754597?hash=item5b50de1125%3Ag%3AvvsAAOSworNcHlmq&LH_Auction=1
"Sold  Dec 24, 2018 ancient seal/stamp Middle to near East.  Bronze with heavy patina",$5.00,,
"Sold  Dec 24, 2018 MUSEUM QUALITY-HUGE-BYZANTINE ERA NEAR EAST TERRACOTTA BOWL WITH GLAZE PAINT CA",$149.71,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-HUGE-BYZANTINE-ERA-NEAR-EAST-TERRACOTTA-BOWL-WITH-GLAZE-PAINT-CA/392195440877?hash=item5b50ab80ed%3Ag%3AuuMAAOSwpFtcF7Q7&LH_Auction=1
"Sold  Dec 23, 2018 Ancient Near East hand-built terracotta foundation cones",$290.00,,
"Sold  Dec 19, 2018 MUSEUM QUALITY HEMATITE NEAR EAST BEAD SEAL CIRCA 1000-700 BC",$22.91,,
"Sold  Dec 16, 2018 SUPERB-ROMAN ERA NEAR EAST GLASS MEDICINE BOTTLE CIRCA 100-200 AD",$32.27,"CYPRUS, Cyprus",https://www.ebay.com/itm/SUPERB-ROMAN-ERA-NEAR-EAST-GLASS-MEDICINE-BOTTLE-CIRCA-100-200-AD/202531990375?hash=item2f27d8eb67%3Ag%3AEZoAAOSwpLVcDYIQ&LH_Auction=1
"Sold  Dec 16, 2018 MUSEUM QUALITY NEAR EAST ROMAN ERA BRONZE GOAT STATUE CIRCA 300 AD",$69.69,,
"Sold  Dec 16, 2018 INTACT-NEAR EAST MEDIEVAL SILVER DECORATED RING WITH CARNELIAN STONE-WEARABLE",$32.27,"Lummi Island, Washington, United States",https://www.ebay.com/itm/INTACT-NEAR-EAST-MEDIEVAL-SILVER-DECORATED-RING-WITH-CARNELIAN-STONE-WEARABLE/392190206996?hash=item5b505ba414%3Ag%3AQVEAAOSwfvtcDWRw&LH_Auction=1
"Sold  Dec 16, 2018 NEAR EAST GREEK ERA BRONZE APOLLINIA FACE APPLIQUE CIRCA 300-50 BC",$32.27,,
"Sold  Dec 16, 2018 STUNNING - NEAR EAST ROMAN ERA BRONZE STATUE CIRCA 300-400 AD",$23.23,,
"Sold  Dec 14, 2018 *SC*SUPERBLY PATINATED ANCIENT BRONZE CHAIN BRACELET, ASIA NEAR EAST, ca. 1ST. M",$100.00,"Frederiksberg, Denmark",https://www.ebay.com/itm/SC-SUPERBLY-PATINATED-ANCIENT-BRONZE-CHAIN-BRACELET-ASIA-NEAR-EAST-ca-1ST-M/223270886615?hash=item33fbfb5cd7%3Ag%3AodUAAOSwXTJbu0EP&LH_Auction=1
"Sold  Dec 7, 2018 STUNNING-NEAR EAST POST MEDIEVAL TERRACOTTA MALE STATUE FIGURE",$16.15,,
"Sold  Dec 3, 2018 MUSEUM QUALITY NEAR EAST MARBLE STONE OF A MALE BUST CIRCA 100 BC-AD",$45.17,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-NEAR-EAST-MARBLE-STONE-OF-A-MALE-BUST-CIRCA-100-BC-AD/392180850818?hash=item5b4fcce082%3Ag%3Adh0AAOSwWrxb%7EEYt&LH_Auction=1
"Sold  Dec 3, 2018 MUSEUM QUALITY NEAR EAST ANCIENT TERRACOTTA IDOL STATUE-LARGE SIZE - ANCIENT",$43.88,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-NEAR-EAST-ANCIENT-TERRACOTTA-IDOL-STATUE-LARGE-SIZE-ANCIENT/202515896621?hash=item2f26e3592d%3Ag%3AI7QAAOSwVMJb%7ECDD&LH_Auction=1
"Sold  Nov 30, 2018 MUSEUM QUALITY ROMAN ERA NEAR EAST BRONZE RAM STATUE CIRCA 100 AD",$76.15,,
"Sold  Nov 21, 2018 INTACT & UNDATED NEAR EAST TERRACOTTA BIRD IDOL STATUE-LARGE",$36.77,,
"Sold  Nov 21, 2018 ANCIENT OR MEDIEVAL NEAR EAST CERAMIC TILE DEPICTING KANGAROOS FIGHTING-PAINTED",$2.84,,
"Sold  Nov 11, 2018 LOT OF 3 UNDATED NEAR EAST HARD STONE BEAD SEALS",$4.13,,
"Sold  Jan 19, 2019 Antique Near East TOP HIGH AGED BYZANTINE ERA CLAY PILGRIM FLASK WITH FIGURES",$79.90,"Vienna, Austria",https://www.ebay.com/itm/Antique-Near-East-TOP-HIGH-AGED-BYZANTINE-ERA-CLAY-PILGRIM-FLASK-WITH-FIGURES/303027636096?hash=item468ddac780%3Ag%3AsqwAAOSwtcRcFV0p&LH_Auction=1
"Sold  Jan 16, 2019 INTACT NEAR EAST TERRACOTTA IDOL MOTHER GODDESS IDOL STATUE CIRCA 1000-1200 AD",$36.14,,
"Sold  Jan 16, 2019 MUSEUM QUALITY HEMATITE NEAR EAST BEAD SEAL CIRCA 1000-700 BC",$20.65,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-HEMATITE-NEAR-EAST-BEAD-SEAL-CIRCA-1000-700-BC/392211451736?hash=item5b519fcf58%3Ag%3AY5wAAOSw55FcNe9O&LH_Auction=1
"Sold  Jan 16, 2019 MUSEUM QUALITY-HUGE-BYZANTINE ERA NEAR EAST TERRACOTTA BOWL WITH GLAZE PAINT CA",$120.92,,
"Sold  Jan 16, 2019 INTACT-NEAR EAST BRONZE ANTILOPE ANIMAL STATUE POSSIBLY MEDIEVAL",$14.84,,
"Sold  Jan 13, 2019 PERFECT NEAR EAST MEDIEVAL BRONZE ANIMAL STATUE",$20.65,,
"Sold  Jan 9, 2019 *SC* BRONZE VESSEL ON THREE LEGS, ANCIENT NEAR EAST, 1st. mill. BC!",$99.00,"Frederiksberg, Denmark",https://www.ebay.com/itm/SC-BRONZE-VESSEL-ON-THREE-LEGS-ANCIENT-NEAR-EAST-1st-mill-BC/332986069181?hash=item4d878430bd%3Ag%3AhugAAOSwr7ZcKTNw&LH_Auction=1
"Sold  Jan 7, 2019 PERFECT-NEAR EAST MEDIEVAL BRONZE RING WITH PANTHER ON TOP",$67.11,,
"Sold  Jan 5, 2019 MUSEUM QUALITY-HUGE-BYZANTINE ERA NEAR EAST TERRACOTTA BOWL WITH GLAZE PAINT CA",$153.00,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-HUGE-BYZANTINE-ERA-NEAR-EAST-TERRACOTTA-BOWL-WITH-GLAZE-PAINT-CA/202551106781?hash=item2f28fc9cdd%3Ag%3A8%7EEAAOSwGUpcJ4E9&LH_Auction=1
"Sold  Jan 4, 2019 INTACT NEAR EAST CIRCA 500-300 BC HARD STONE BEAD SEAL",$11.62,"CYPRUS, Cyprus",https://www.ebay.com/itm/INTACT-NEAR-EAST-CIRCA-500-300-BC-HARD-STONE-BEAD-SEAL/202550305927?hash=item2f28f06487%3Ag%3AIUwAAOSw55FcJl3e&LH_Auction=1
"Sold  Jan 4, 2019 MUSEUM QUALITY HEMATITE NEAR EAST BEAD SEAL CIRCA 1000-700 BC",$28.39,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-HEMATITE-NEAR-EAST-BEAD-SEAL-CIRCA-1000-700-BC/392202707870?hash=item5b511a639e%3Ag%3AaAoAAOSwNqRcJlnh&LH_Auction=1
"Sold  Dec 30, 2018  MUSEUM QUALITY HEMATITE NEAR EAST BEAD SEAL CIRCA 1000-700 BC",$14.55,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-HEMATITE-NEAR-EAST-BEAD-SEAL-CIRCA-1000-700-BC/392198758964?hash=item5b50de2234%3Ag%3AHW8AAOSwfMlcHlwl&LH_Auction=1
"Sold  Dec 30, 2018 SCARCE - GREEK ERA NEAR EAST BLACK MARBLE STONE MALE BUST HEAD CIRCA 300-100 BC",$30.97,"CYPRUS, Cyprus",https://www.ebay.com/itm/SCARCE-GREEK-ERA-NEAR-EAST-BLACK-MARBLE-STONE-MALE-BUST-HEAD-CIRCA-300-100-BC/392198754597?hash=item5b50de1125%3Ag%3AvvsAAOSworNcHlmq&LH_Auction=1
"Sold  Dec 24, 2018 ancient seal/stamp Middle to near East.  Bronze with heavy patina",$5.00,,
"Sold  Dec 24, 2018 MUSEUM QUALITY-HUGE-BYZANTINE ERA NEAR EAST TERRACOTTA BOWL WITH GLAZE PAINT CA",$149.71,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-HUGE-BYZANTINE-ERA-NEAR-EAST-TERRACOTTA-BOWL-WITH-GLAZE-PAINT-CA/392195440877?hash=item5b50ab80ed%3Ag%3AuuMAAOSwpFtcF7Q7&LH_Auction=1
"Sold  Dec 23, 2018 Ancient Near East hand-built terracotta foundation cones",$290.00,,
"Sold  Dec 19, 2018 MUSEUM QUALITY HEMATITE NEAR EAST BEAD SEAL CIRCA 1000-700 BC",$22.91,,
"Sold  Dec 16, 2018 SUPERB-ROMAN ERA NEAR EAST GLASS MEDICINE BOTTLE CIRCA 100-200 AD",$32.27,"CYPRUS, Cyprus",https://www.ebay.com/itm/SUPERB-ROMAN-ERA-NEAR-EAST-GLASS-MEDICINE-BOTTLE-CIRCA-100-200-AD/202531990375?hash=item2f27d8eb67%3Ag%3AEZoAAOSwpLVcDYIQ&LH_Auction=1
"Sold  Dec 16, 2018 MUSEUM QUALITY NEAR EAST ROMAN ERA BRONZE GOAT STATUE CIRCA 300 AD",$69.69,,
"Sold  Dec 16, 2018 INTACT-NEAR EAST MEDIEVAL SILVER DECORATED RING WITH CARNELIAN STONE-WEARABLE",$32.27,"Lummi Island, Washington, United States",https://www.ebay.com/itm/INTACT-NEAR-EAST-MEDIEVAL-SILVER-DECORATED-RING-WITH-CARNELIAN-STONE-WEARABLE/392190206996?hash=item5b505ba414%3Ag%3AQVEAAOSwfvtcDWRw&LH_Auction=1
"Sold  Dec 16, 2018 NEAR EAST GREEK ERA BRONZE APOLLINIA FACE APPLIQUE CIRCA 300-50 BC",$32.27,,
"Sold  Dec 16, 2018 STUNNING - NEAR EAST ROMAN ERA BRONZE STATUE CIRCA 300-400 AD",$23.23,,
"Sold  Dec 14, 2018 *SC*SUPERBLY PATINATED ANCIENT BRONZE CHAIN BRACELET, ASIA NEAR EAST, ca. 1ST. M",$100.00,"Frederiksberg, Denmark",https://www.ebay.com/itm/SC-SUPERBLY-PATINATED-ANCIENT-BRONZE-CHAIN-BRACELET-ASIA-NEAR-EAST-ca-1ST-M/223270886615?hash=item33fbfb5cd7%3Ag%3AodUAAOSwXTJbu0EP&LH_Auction=1
"Sold  Dec 7, 2018 STUNNING-NEAR EAST POST MEDIEVAL TERRACOTTA MALE STATUE FIGURE",$16.15,,
"Sold  Dec 3, 2018 MUSEUM QUALITY NEAR EAST MARBLE STONE OF A MALE BUST CIRCA 100 BC-AD",$45.17,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-NEAR-EAST-MARBLE-STONE-OF-A-MALE-BUST-CIRCA-100-BC-AD/392180850818?hash=item5b4fcce082%3Ag%3Adh0AAOSwWrxb%7EEYt&LH_Auction=1
"Sold  Dec 3, 2018 MUSEUM QUALITY NEAR EAST ANCIENT TERRACOTTA IDOL STATUE-LARGE SIZE - ANCIENT",$43.88,"CYPRUS, Cyprus",https://www.ebay.com/itm/MUSEUM-QUALITY-NEAR-EAST-ANCIENT-TERRACOTTA-IDOL-STATUE-LARGE-SIZE-ANCIENT/202515896621?hash=item2f26e3592d%3Ag%3AI7QAAOSwVMJb%7ECDD&LH_Auction=1
"Sold  Nov 30, 2018 MUSEUM QUALITY ROMAN ERA NEAR EAST BRONZE RAM STATUE CIRCA 100 AD",$76.15,,
"Sold  Nov 21, 2018 INTACT & UNDATED NEAR EAST TERRACOTTA BIRD IDOL STATUE-LARGE",$36.77,,
"Sold  Nov 21, 2018 ANCIENT OR MEDIEVAL NEAR EAST CERAMIC TILE DEPICTING KANGAROOS FIGHTING-PAINTED",$2.84,,
"Sold  Nov 11, 2018 LOT OF 3 UNDATED NEAR EAST HARD STONE BEAD SEALS",$4.13,,
